fromProductId,toProductId,similarityScore,algorithm,computedAt
PRD01861,PRD01867,0.8741,node-similarity,2024-04-23
PRD01861,PRD01870,0.8341,collaborative,2023-05-19
PRD01861,PRD01862,0.7653,content-based,2025-07-06
PRD01862,PRD01864,0.9073,pagerank,2024-08-27
PRD01862,PRD01868,0.5743,hybrid,2022-02-07
PRD01862,PRD01867,0.5805,pagerank,2024-11-22
PRD01863,PRD01871,0.7017,collaborative,2023-03-13
PRD01863,PRD01858,0.8913,hybrid,2024-06-07
PRD01864,PRD01872,0.8673,hybrid,2025-12-08
PRD01864,PRD01859,0.6747,collaborative,2022-12-29
PRD01864,PRD01867,0.7573,collaborative,2022-07-16
PRD01865,PRD01867,0.7865,hybrid,2024-01-26
PRD01865,PRD01845,0.7936,pagerank,2024-08-14
PRD01865,PRD01853,0.9105,content-based,2025-11-26
PRD01866,PRD01864,0.679,node-similarity,2024-07-31
PRD01866,PRD01867,0.7546,pagerank,2025-02-16
PRD01866,PRD01863,0.8708,hybrid,2023-06-23
PRD01867,PRD01872,0.6793,hybrid,2025-06-11
PRD01867,PRD01875,0.8164,node-similarity,2024-09-12
PRD01867,PRD01847,0.7075,collaborative,2023-07-04
PRD01868,PRD01859,0.9249,collaborative,2024-10-31
PRD01868,PRD01865,0.9124,content-based,2022-08-29
PRD01868,PRD01850,0.6962,content-based,2023-07-13
PRD01869,PRD01849,0.8937,node-similarity,2022-12-20
PRD01869,PRD01856,0.5949,content-based,2022-07-16
PRD01870,PRD01865,0.7338,collaborative,2023-04-30
PRD01870,PRD01852,0.6392,hybrid,2025-12-14
PRD01871,PRD01868,0.9796,content-based,2024-05-14
PRD01871,PRD01858,0.8707,node-similarity,2025-03-27
PRD01871,PRD01852,0.7153,collaborative,2023-06-26
PRD01872,PRD01852,0.6833,hybrid,2024-12-02
PRD01872,PRD01873,0.9279,hybrid,2025-04-23
PRD01873,PRD01847,0.8938,collaborative,2025-10-15
PRD01873,PRD01864,0.9392,node-similarity,2025-02-01
PRD01873,PRD01852,0.6778,collaborative,2024-04-28
PRD01874,PRD01864,0.7588,collaborative,2025-09-20
PRD01874,PRD01872,0.6262,node-similarity,2025-01-05
PRD01875,PRD01850,0.5509,collaborative,2023-06-07
PRD01875,PRD01865,0.8926,pagerank,2022-02-07
PRD01875,PRD01868,0.5699,hybrid,2022-01-18
PRD01876,PRD01878,0.9883,content-based,2024-05-08
PRD01876,PRD01883,0.7086,pagerank,2024-01-12
PRD01876,PRD01902,0.6812,collaborative,2024-02-14
PRD01877,PRD01893,0.6687,pagerank,2022-07-06
PRD01877,PRD01880,0.8674,hybrid,2024-07-13
PRD01877,PRD01885,0.7556,content-based,2025-02-13
PRD01878,PRD01879,0.7674,node-similarity,2023-12-11
PRD01878,PRD01888,0.6277,node-similarity,2024-11-26
PRD01879,PRD01877,0.8022,collaborative,2024-05-25
PRD01879,PRD01884,0.9113,pagerank,2023-10-26
PRD01880,PRD01903,0.6926,content-based,2024-09-12
PRD01880,PRD01882,0.7302,hybrid,2024-03-03
PRD01880,PRD01886,0.8372,pagerank,2023-10-16
PRD01881,PRD01883,0.8258,hybrid,2022-01-11
PRD01881,PRD01899,0.5576,hybrid,2025-02-10
PRD01881,PRD01878,0.7307,collaborative,2023-11-12
PRD01882,PRD01899,0.8449,pagerank,2022-07-17
PRD01882,PRD01879,0.9804,collaborative,2023-12-05
PRD01882,PRD01886,0.6357,content-based,2024-09-01
PRD01883,PRD01899,0.6848,pagerank,2023-02-14
PRD01883,PRD01890,0.8868,pagerank,2025-04-10
PRD01883,PRD01887,0.8837,hybrid,2022-05-31
PRD01884,PRD01876,0.5601,content-based,2023-01-18
PRD01884,PRD01894,0.7583,content-based,2022-05-13
PRD01884,PRD01899,0.7856,content-based,2023-03-04
PRD01885,PRD01894,0.9128,content-based,2024-02-18
PRD01885,PRD01876,0.598,node-similarity,2025-02-22
PRD01885,PRD01882,0.6303,collaborative,2024-09-16
PRD01886,PRD01898,0.842,hybrid,2023-04-26
PRD01886,PRD01900,0.8769,node-similarity,2024-10-04
PRD01887,PRD01899,0.7364,content-based,2025-08-26
PRD01887,PRD01901,0.7558,content-based,2024-03-27
PRD01887,PRD01891,0.5648,node-similarity,2022-02-14
PRD01888,PRD01902,0.6469,hybrid,2022-12-18
PRD01888,PRD01903,0.6755,content-based,2022-10-24
PRD01888,PRD01891,0.6038,pagerank,2023-03-26
PRD01889,PRD01886,0.7814,collaborative,2024-08-12
PRD01889,PRD01878,0.926,hybrid,2024-04-06
PRD01889,PRD01900,0.6005,collaborative,2024-02-22
PRD01890,PRD01882,0.9514,content-based,2025-01-02
PRD01890,PRD01895,0.9713,collaborative,2025-08-31
PRD01890,PRD01884,0.5613,pagerank,2023-05-15
PRD01891,PRD01894,0.7775,node-similarity,2025-09-09
PRD01891,PRD01900,0.6614,node-similarity,2025-07-05
PRD01891,PRD01877,0.749,node-similarity,2022-12-21
PRD01892,PRD01893,0.8938,hybrid,2024-11-11
PRD01892,PRD01894,0.9718,node-similarity,2024-01-04
PRD01892,PRD01902,0.8564,hybrid,2025-05-03
PRD01893,PRD01902,0.8908,content-based,2022-02-15
PRD01893,PRD01878,0.9373,collaborative,2023-04-23
PRD01893,PRD01876,0.7614,pagerank,2023-12-30
PRD01894,PRD01897,0.8038,hybrid,2024-12-08
PRD01894,PRD01882,0.9478,pagerank,2022-07-17
PRD01894,PRD01890,0.7316,node-similarity,2022-05-19
PRD01895,PRD01901,0.864,node-similarity,2023-08-18
PRD01895,PRD01876,0.7308,hybrid,2025-08-10
PRD01895,PRD01884,0.818,content-based,2022-07-16
PRD01896,PRD01891,0.595,node-similarity,2025-01-22
PRD01896,PRD01890,0.693,content-based,2023-10-09
PRD01896,PRD01895,0.7984,pagerank,2025-09-16
PRD01897,PRD01884,0.8051,content-based,2024-05-24
PRD01897,PRD01887,0.6846,pagerank,2024-09-05
PRD01897,PRD01885,0.9558,pagerank,2024-10-31
PRD01898,PRD01891,0.9856,hybrid,2023-04-16
PRD01898,PRD01884,0.5708,node-similarity,2024-09-27
PRD01898,PRD01901,0.6584,node-similarity,2025-04-26
PRD01899,PRD01897,0.9585,pagerank,2024-02-27
PRD01899,PRD01895,0.7168,collaborative,2022-06-02
PRD01899,PRD01879,0.5794,hybrid,2025-04-21
PRD01900,PRD01884,0.8931,node-similarity,2022-09-04
PRD01900,PRD01890,0.7129,node-similarity,2022-12-02
PRD01900,PRD01876,0.8737,content-based,2024-02-16
PRD01901,PRD01894,0.8625,node-similarity,2023-11-21
PRD01901,PRD01884,0.612,collaborative,2025-10-19
PRD01901,PRD01899,0.5583,collaborative,2023-07-25
PRD01902,PRD01885,0.7336,content-based,2023-04-23
PRD01902,PRD01883,0.9119,pagerank,2024-09-20
PRD01902,PRD01878,0.7804,content-based,2024-11-11
PRD01903,PRD01900,0.5611,pagerank,2022-09-23
PRD01903,PRD01896,0.9706,hybrid,2023-11-04
PRD01903,PRD01894,0.8249,content-based,2025-09-06
PRD01904,PRD01922,0.6454,pagerank,2022-08-01
PRD01904,PRD01917,0.6844,node-similarity,2023-08-12
PRD01904,PRD01911,0.7048,content-based,2024-07-19
PRD01905,PRD01904,0.6759,pagerank,2023-08-07
PRD01905,PRD01912,0.5614,collaborative,2022-03-18
PRD01905,PRD01907,0.5618,collaborative,2022-01-16
PRD01906,PRD01914,0.6014,hybrid,2023-07-29
PRD01906,PRD01918,0.8973,node-similarity,2022-07-11
PRD01906,PRD01926,0.9216,pagerank,2022-08-24
PRD01907,PRD01918,0.8256,content-based,2022-06-06
PRD01907,PRD01920,0.7208,node-similarity,2023-04-29
PRD01907,PRD01912,0.6059,content-based,2025-08-17
PRD01908,PRD01934,0.9765,node-similarity,2022-09-04
PRD01908,PRD01919,0.5522,hybrid,2024-09-22
PRD01908,PRD01925,0.9146,pagerank,2022-08-16
PRD01909,PRD01922,0.9235,hybrid,2025-10-11
PRD01909,PRD01927,0.9141,hybrid,2022-05-03
PRD01909,PRD01923,0.7478,pagerank,2024-06-06
PRD01910,PRD01916,0.9359,hybrid,2022-12-12
PRD01910,PRD01915,0.8057,hybrid,2024-08-30
PRD01910,PRD01924,0.785,collaborative,2022-05-28
PRD01911,PRD01927,0.6703,pagerank,2023-01-14
PRD01911,PRD01922,0.73,pagerank,2022-01-09
PRD01911,PRD01919,0.9501,hybrid,2022-11-12
PRD01912,PRD01925,0.951,content-based,2025-05-17
PRD01912,PRD01927,0.5938,pagerank,2025-10-22
PRD01912,PRD01904,0.5503,pagerank,2022-12-22
PRD01913,PRD01908,0.5563,content-based,2022-07-17
PRD01913,PRD01914,0.8195,node-similarity,2024-09-26
PRD01913,PRD01904,0.8028,hybrid,2024-12-17
PRD01914,PRD01924,0.7656,collaborative,2025-01-07
PRD01914,PRD01928,0.7464,content-based,2025-07-30
PRD01914,PRD01926,0.7294,hybrid,2025-01-11
PRD01915,PRD01917,0.8683,node-similarity,2022-06-21
PRD01915,PRD01924,0.689,collaborative,2023-04-21
PRD01916,PRD01909,0.7243,content-based,2025-09-16
PRD01916,PRD01933,0.9805,node-similarity,2025-09-26
PRD01916,PRD01921,0.7359,collaborative,2024-07-07
PRD01917,PRD01907,0.8208,node-similarity,2024-01-30
PRD01917,PRD01910,0.898,pagerank,2024-08-17
PRD01917,PRD01925,0.8382,collaborative,2022-11-09
PRD01918,PRD01925,0.8053,pagerank,2025-07-31
PRD01918,PRD01919,0.8845,content-based,2023-02-03
PRD01919,PRD01924,0.8325,hybrid,2025-12-12
PRD01919,PRD01926,0.9073,hybrid,2023-12-27
PRD01919,PRD01906,0.7852,node-similarity,2023-07-30
PRD01920,PRD01910,0.7849,node-similarity,2023-12-19
PRD01920,PRD01927,0.9031,collaborative,2025-12-30
PRD01920,PRD01922,0.6615,content-based,2023-03-06
PRD01921,PRD01917,0.8282,hybrid,2022-08-09
PRD01921,PRD01932,0.5966,content-based,2022-07-01
PRD01921,PRD01918,0.8713,node-similarity,2024-02-01
PRD01922,PRD01929,0.8524,collaborative,2024-01-05
PRD01922,PRD01906,0.7917,hybrid,2022-11-08
PRD01922,PRD01931,0.6873,hybrid,2022-09-08
PRD01923,PRD01930,0.6214,hybrid,2024-06-14
PRD01923,PRD01934,0.8557,hybrid,2023-09-13
PRD01923,PRD01915,0.868,node-similarity,2022-03-17
PRD01924,PRD01927,0.988,pagerank,2025-05-11
PRD01924,PRD01932,0.7447,pagerank,2024-04-04
PRD01924,PRD01923,0.6126,pagerank,2022-12-24
PRD01925,PRD01919,0.9686,content-based,2025-06-03
PRD01925,PRD01923,0.6219,hybrid,2025-05-16
PRD01925,PRD01930,0.7107,pagerank,2024-07-09
PRD01926,PRD01918,0.9539,content-based,2022-07-09
PRD01926,PRD01916,0.5607,pagerank,2022-08-12
PRD01927,PRD01925,0.823,node-similarity,2024-05-07
PRD01927,PRD01905,0.7738,pagerank,2024-01-06
PRD01927,PRD01933,0.8992,pagerank,2022-09-15
PRD01928,PRD01916,0.775,collaborative,2022-03-15
PRD01928,PRD01933,0.5716,content-based,2024-12-09
PRD01928,PRD01913,0.8674,collaborative,2025-01-19
PRD01929,PRD01908,0.6908,pagerank,2024-09-26
PRD01929,PRD01905,0.8502,content-based,2022-11-28
PRD01929,PRD01912,0.6265,collaborative,2022-06-12
PRD01930,PRD01927,0.7479,node-similarity,2025-07-06
PRD01930,PRD01934,0.9502,collaborative,2024-01-09
PRD01930,PRD01916,0.7667,node-similarity,2022-10-07
PRD01931,PRD01919,0.9776,hybrid,2023-05-17
PRD01931,PRD01923,0.6095,content-based,2023-07-30
PRD01931,PRD01910,0.7141,collaborative,2022-02-18
PRD01932,PRD01904,0.712,node-similarity,2025-03-09
PRD01932,PRD01925,0.8908,content-based,2024-11-23
PRD01932,PRD01922,0.8774,node-similarity,2022-01-14
PRD01933,PRD01918,0.8279,content-based,2025-03-30
PRD01933,PRD01921,0.7148,pagerank,2025-10-25
PRD01934,PRD01926,0.5684,content-based,2024-05-26
PRD01934,PRD01919,0.7528,node-similarity,2024-12-06
PRD01935,PRD01962,0.5534,content-based,2023-11-29
PRD01935,PRD01959,0.6938,pagerank,2022-10-27
PRD01935,PRD01950,0.7872,hybrid,2022-04-09
PRD01936,PRD01959,0.8892,content-based,2024-03-18
PRD01936,PRD01944,0.9479,node-similarity,2025-04-17
PRD01936,PRD01946,0.9208,content-based,2023-03-17
PRD01937,PRD01958,0.7716,node-similarity,2022-08-23
PRD01937,PRD01945,0.8985,node-similarity,2022-02-24
PRD01937,PRD01938,0.8197,content-based,2025-07-08
PRD01938,PRD01940,0.9507,pagerank,2025-12-15
PRD01938,PRD01947,0.9359,node-similarity,2024-02-15
PRD01938,PRD01945,0.7334,node-similarity,2023-01-26
PRD01939,PRD01940,0.8381,hybrid,2024-05-31
PRD01939,PRD01945,0.6624,pagerank,2024-12-23
PRD01939,PRD01952,0.847,hybrid,2022-11-06
PRD01940,PRD01946,0.6424,collaborative,2024-06-08
PRD01940,PRD01954,0.9518,collaborative,2024-12-25
PRD01940,PRD01955,0.9258,content-based,2023-08-31
PRD01941,PRD01946,0.849,node-similarity,2022-06-15
PRD01941,PRD01942,0.7697,node-similarity,2024-10-26
PRD01941,PRD01940,0.7811,content-based,2023-03-18
PRD01942,PRD01955,0.6734,pagerank,2024-10-09
PRD01942,PRD01945,0.7506,collaborative,2024-07-15
PRD01942,PRD01951,0.7373,node-similarity,2024-04-06
PRD01943,PRD01959,0.6085,pagerank,2024-09-26
PRD01943,PRD01951,0.9638,hybrid,2022-11-02
PRD01943,PRD01942,0.8614,content-based,2025-10-08
PRD01944,PRD01954,0.6709,content-based,2025-07-10
PRD01944,PRD01948,0.836,pagerank,2025-07-04
PRD01944,PRD01956,0.8505,node-similarity,2023-08-07
PRD01945,PRD01958,0.6452,collaborative,2024-01-11
PRD01945,PRD01949,0.9097,pagerank,2024-05-31
PRD01946,PRD01955,0.7671,node-similarity,2024-05-18
PRD01946,PRD01958,0.9728,content-based,2025-02-25
PRD01947,PRD01954,0.6858,collaborative,2023-05-28
PRD01947,PRD01940,0.847,node-similarity,2023-12-11
PRD01947,PRD01958,0.7948,content-based,2022-06-01
PRD01948,PRD01952,0.7371,hybrid,2023-06-11
PRD01948,PRD01949,0.8795,pagerank,2022-01-01
PRD01949,PRD01958,0.7701,content-based,2023-05-19
PRD01949,PRD01960,0.8773,content-based,2023-01-15
PRD01949,PRD01939,0.9627,hybrid,2025-09-16
PRD01950,PRD01961,0.6091,node-similarity,2023-06-14
PRD01950,PRD01943,0.7166,content-based,2023-09-05
PRD01950,PRD01941,0.5956,hybrid,2024-04-01
PRD01951,PRD01945,0.668,content-based,2022-03-31
PRD01951,PRD01955,0.7472,collaborative,2023-02-07
PRD01951,PRD01960,0.7734,collaborative,2022-08-29
PRD01952,PRD01961,0.5759,pagerank,2024-03-05
PRD01952,PRD01942,0.6675,pagerank,2022-04-04
PRD01953,PRD01936,0.9656,content-based,2025-10-01
PRD01953,PRD01950,0.8154,collaborative,2022-07-14
PRD01953,PRD01958,0.8991,node-similarity,2025-10-28
PRD01954,PRD01960,0.8061,hybrid,2025-06-17
PRD01954,PRD01956,0.6205,pagerank,2023-04-20
PRD01955,PRD01957,0.989,content-based,2022-04-23
PRD01955,PRD01953,0.5525,content-based,2025-04-15
PRD01955,PRD01950,0.8447,node-similarity,2024-02-14
PRD01956,PRD01953,0.5825,collaborative,2025-11-27
PRD01956,PRD01938,0.6053,hybrid,2023-04-29
PRD01957,PRD01940,0.8288,hybrid,2022-08-22
PRD01957,PRD01952,0.6199,content-based,2024-12-10
PRD01957,PRD01961,0.9841,node-similarity,2022-04-08
PRD01958,PRD01942,0.5691,node-similarity,2025-02-06
PRD01958,PRD01954,0.9236,pagerank,2023-03-18
PRD01959,PRD01952,0.6069,content-based,2023-08-29
PRD01959,PRD01950,0.8148,collaborative,2025-07-22
PRD01959,PRD01946,0.7864,node-similarity,2023-07-04
PRD01960,PRD01962,0.9854,content-based,2023-11-07
PRD01960,PRD01946,0.6942,collaborative,2022-09-06
PRD01960,PRD01947,0.8621,content-based,2025-02-18
PRD01961,PRD01935,0.6051,collaborative,2024-02-16
PRD01961,PRD01944,0.9628,hybrid,2024-05-28
PRD01961,PRD01942,0.8538,node-similarity,2023-06-09
PRD01962,PRD01942,0.9115,collaborative,2025-04-01
PRD01962,PRD01954,0.7298,content-based,2022-05-01
PRD01963,PRD01969,0.7468,content-based,2022-09-09
PRD01963,PRD01973,0.6829,collaborative,2025-08-25
PRD01963,PRD01985,0.8566,hybrid,2022-03-02
PRD01964,PRD01976,0.5592,pagerank,2024-08-28
PRD01964,PRD01975,0.6816,content-based,2024-07-05
PRD01964,PRD01965,0.6328,pagerank,2024-12-03
PRD01965,PRD01985,0.912,pagerank,2025-06-18
PRD01965,PRD01968,0.9883,node-similarity,2024-03-11
PRD01965,PRD01971,0.6411,collaborative,2023-03-16
PRD01966,PRD01976,0.932,collaborative,2022-01-15
PRD01966,PRD01981,0.7046,hybrid,2023-06-22
PRD01966,PRD01970,0.787,collaborative,2023-10-12
PRD01967,PRD01973,0.6821,node-similarity,2025-07-13
PRD01967,PRD01981,0.7622,collaborative,2024-12-16
PRD01967,PRD01968,0.5857,pagerank,2024-11-24
PRD01968,PRD01964,0.821,node-similarity,2022-01-01
PRD01968,PRD01976,0.9728,pagerank,2024-05-18
PRD01969,PRD01965,0.8299,node-similarity,2023-05-26
PRD01969,PRD01964,0.8622,content-based,2025-11-05
PRD01969,PRD01970,0.6829,pagerank,2022-10-11
PRD01970,PRD01974,0.7692,hybrid,2023-10-29
PRD01970,PRD01972,0.7415,pagerank,2025-09-20
PRD01970,PRD01968,0.7917,collaborative,2023-07-14
PRD01971,PRD01978,0.7928,pagerank,2024-07-25
PRD01971,PRD01967,0.756,hybrid,2023-02-21
PRD01971,PRD01972,0.7496,content-based,2025-03-24
PRD01972,PRD01969,0.7711,pagerank,2024-09-07
PRD01972,PRD01979,0.8712,node-similarity,2025-01-31
PRD01972,PRD01968,0.6989,hybrid,2022-04-24
PRD01973,PRD01988,0.7626,collaborative,2025-07-21
PRD01973,PRD01980,0.9306,content-based,2024-07-22
PRD01973,PRD01976,0.5563,node-similarity,2022-08-15
PRD01974,PRD01989,0.8156,hybrid,2025-06-10
PRD01974,PRD01963,0.791,hybrid,2023-05-27
PRD01974,PRD01972,0.9418,content-based,2022-06-03
PRD01975,PRD01967,0.8062,pagerank,2024-12-12
PRD01975,PRD01976,0.8858,pagerank,2022-12-18
PRD01975,PRD01968,0.6871,collaborative,2023-05-09
PRD01976,PRD01983,0.9726,collaborative,2022-11-19
PRD01976,PRD01979,0.7535,content-based,2025-07-15
PRD01977,PRD01978,0.6238,node-similarity,2025-09-09
PRD01977,PRD01974,0.7795,hybrid,2025-12-13
PRD01977,PRD01971,0.9008,content-based,2024-09-03
PRD01978,PRD01976,0.7675,pagerank,2022-03-14
PRD01978,PRD01970,0.6703,hybrid,2024-06-24
PRD01978,PRD01966,0.8931,node-similarity,2023-04-08
PRD01979,PRD01973,0.9723,node-similarity,2024-06-17
PRD01979,PRD01964,0.8232,collaborative,2023-04-05
PRD01980,PRD01974,0.7011,pagerank,2023-12-06
PRD01980,PRD01963,0.7078,collaborative,2022-02-06
PRD01980,PRD01971,0.9158,collaborative,2025-03-23
PRD01981,PRD01965,0.6573,hybrid,2023-02-08
PRD01981,PRD01964,0.6289,collaborative,2025-08-13
PRD01981,PRD01982,0.9373,collaborative,2025-07-05
PRD01982,PRD01977,0.6717,node-similarity,2024-09-05
PRD01982,PRD01978,0.7497,node-similarity,2024-01-02
PRD01982,PRD01976,0.6359,pagerank,2022-03-06
PRD01983,PRD01968,0.7187,hybrid,2025-12-10
PRD01983,PRD01987,0.7907,hybrid,2023-12-01
PRD01983,PRD01974,0.8221,node-similarity,2025-11-10
PRD01984,PRD01974,0.6834,node-similarity,2025-12-07
PRD01984,PRD01971,0.728,collaborative,2024-06-23
PRD01984,PRD01964,0.8282,collaborative,2023-08-27
PRD01985,PRD01966,0.8993,content-based,2022-01-19
PRD01985,PRD01964,0.635,node-similarity,2024-06-17
PRD01985,PRD01986,0.8539,hybrid,2025-06-07
PRD01986,PRD01970,0.9562,collaborative,2023-03-13
PRD01986,PRD01964,0.947,pagerank,2022-05-17
PRD01986,PRD01980,0.5794,node-similarity,2025-08-14
PRD01987,PRD01975,0.6342,node-similarity,2025-11-03
PRD01987,PRD01981,0.773,hybrid,2023-05-02
PRD01987,PRD01974,0.8758,pagerank,2022-04-16
PRD01988,PRD01980,0.8361,collaborative,2022-04-21
PRD01988,PRD01981,0.9662,pagerank,2024-06-20
PRD01988,PRD01977,0.635,node-similarity,2023-01-30
PRD01989,PRD01972,0.7273,node-similarity,2023-06-27
PRD01989,PRD01985,0.9394,collaborative,2022-10-15
PRD01989,PRD01963,0.7498,content-based,2025-01-29
PRD01990,PRD02017,0.8201,pagerank,2022-05-30
PRD01990,PRD02002,0.6683,collaborative,2023-11-05
PRD01990,PRD01996,0.9326,content-based,2022-05-01
PRD01991,PRD02002,0.7599,pagerank,2025-05-13
PRD01991,PRD02005,0.9693,node-similarity,2023-05-31
PRD01991,PRD02008,0.6292,node-similarity,2025-12-28
PRD01992,PRD02012,0.6362,collaborative,2022-10-26
PRD01992,PRD01996,0.7184,hybrid,2022-04-21
PRD01992,PRD01991,0.6913,content-based,2023-10-21
PRD01993,PRD01998,0.8758,collaborative,2024-03-06
PRD01993,PRD02011,0.7627,node-similarity,2025-01-05
PRD01993,PRD02004,0.6534,collaborative,2025-09-17
PRD01994,PRD02007,0.7685,node-similarity,2025-04-11
PRD01994,PRD02016,0.8539,pagerank,2022-03-19
PRD01994,PRD02013,0.7616,collaborative,2024-04-10
PRD01995,PRD02007,0.9854,content-based,2024-09-22
PRD01995,PRD01998,0.9492,content-based,2025-01-07
PRD01995,PRD02011,0.6839,node-similarity,2022-09-25
PRD01996,PRD01999,0.7797,content-based,2023-09-28
PRD01996,PRD02014,0.8048,content-based,2022-09-23
PRD01996,PRD02015,0.6707,collaborative,2024-02-04
PRD01997,PRD02007,0.8136,pagerank,2025-07-08
PRD01997,PRD02005,0.9741,node-similarity,2025-11-16
PRD01997,PRD02000,0.6509,pagerank,2023-07-24
PRD01998,PRD02014,0.7808,content-based,2023-09-25
PRD01998,PRD01999,0.7739,pagerank,2022-03-10
PRD01998,PRD02015,0.9788,node-similarity,2024-04-25
PRD01999,PRD01991,0.9133,content-based,2025-10-24
PRD01999,PRD02013,0.7585,collaborative,2025-05-02
PRD01999,PRD01994,0.778,hybrid,2023-05-07
PRD02000,PRD01994,0.7231,pagerank,2023-09-26
PRD02000,PRD02008,0.7906,collaborative,2025-07-15
PRD02000,PRD02007,0.6583,content-based,2023-09-24
PRD02001,PRD02000,0.9192,content-based,2024-06-17
PRD02001,PRD02015,0.6584,content-based,2025-01-28
PRD02001,PRD02003,0.9244,node-similarity,2025-09-29
PRD02002,PRD02001,0.6943,collaborative,2025-02-24
PRD02002,PRD01993,0.7829,hybrid,2022-03-22
PRD02002,PRD02012,0.9867,hybrid,2022-12-05
PRD02003,PRD02009,0.6225,node-similarity,2024-06-17
PRD02003,PRD02008,0.7984,hybrid,2022-06-27
PRD02004,PRD01994,0.8864,hybrid,2024-04-08
PRD02004,PRD02017,0.7841,content-based,2022-05-31
PRD02004,PRD02005,0.6555,node-similarity,2025-10-20
PRD02005,PRD02015,0.8372,collaborative,2023-02-01
PRD02005,PRD02013,0.776,collaborative,2023-11-20
PRD02005,PRD02009,0.7113,node-similarity,2023-10-21
PRD02006,PRD02016,0.8483,hybrid,2023-07-14
PRD02006,PRD02005,0.9262,collaborative,2023-11-25
PRD02006,PRD01995,0.7163,collaborative,2022-10-10
PRD02007,PRD01993,0.9739,pagerank,2023-08-29
PRD02007,PRD02004,0.6442,collaborative,2024-02-27
PRD02008,PRD02016,0.6025,content-based,2023-12-18
PRD02008,PRD01999,0.711,collaborative,2022-07-27
PRD02009,PRD02014,0.8561,node-similarity,2022-08-01
PRD02009,PRD01997,0.8316,hybrid,2025-07-13
PRD02009,PRD02016,0.9721,content-based,2022-06-26
PRD02010,PRD01991,0.5733,pagerank,2022-07-29
PRD02010,PRD02017,0.7778,pagerank,2024-03-24
PRD02010,PRD02013,0.9385,hybrid,2023-07-04
PRD02011,PRD02006,0.9575,hybrid,2022-08-16
PRD02011,PRD01999,0.7705,content-based,2023-02-11
PRD02011,PRD01991,0.7866,content-based,2023-03-07
PRD02012,PRD02014,0.7689,collaborative,2024-11-11
PRD02012,PRD02015,0.9344,content-based,2023-07-13
PRD02012,PRD02010,0.9263,node-similarity,2025-04-24
PRD02013,PRD02014,0.5985,hybrid,2024-11-27
PRD02013,PRD02006,0.6222,hybrid,2025-09-25
PRD02013,PRD02017,0.6318,collaborative,2024-06-18
PRD02014,PRD02002,0.7219,collaborative,2022-04-12
PRD02014,PRD02007,0.612,node-similarity,2022-01-03
PRD02015,PRD01993,0.8373,node-similarity,2024-04-20
PRD02015,PRD02008,0.9229,pagerank,2024-03-07
PRD02016,PRD02002,0.7348,node-similarity,2023-08-29
PRD02016,PRD01993,0.8777,hybrid,2022-08-09
PRD02017,PRD02011,0.8217,collaborative,2022-10-10
PRD02017,PRD02016,0.7322,node-similarity,2022-01-25
PRD02017,PRD01997,0.9184,collaborative,2024-03-31
PRD02018,PRD01998,0.7913,collaborative,2022-10-14
PRD02018,PRD02015,0.9174,hybrid,2023-09-24
PRD02018,PRD02016,0.8011,content-based,2025-05-18
PRD02019,PRD02030,0.947,collaborative,2023-10-08
PRD02019,PRD02022,0.6781,content-based,2025-06-15
PRD02019,PRD02042,0.8736,hybrid,2025-01-07
PRD02020,PRD02034,0.6327,collaborative,2024-04-20
PRD02020,PRD02031,0.7924,pagerank,2024-02-07
PRD02020,PRD02040,0.8047,pagerank,2023-10-31
PRD02021,PRD02023,0.9686,hybrid,2024-04-12
PRD02021,PRD02035,0.5578,hybrid,2023-10-05
PRD02021,PRD02049,0.8966,node-similarity,2024-12-15
PRD02022,PRD02033,0.9617,hybrid,2025-12-12
PRD02022,PRD02025,0.8422,content-based,2023-03-31
PRD02022,PRD02043,0.8352,pagerank,2022-08-26
